url,onContentLoad,onLoad,cacheTransferSize,_transferSize,totalTransferSize,cacheCount,pageEntries,cacheability,cacheOverTotal
https://roblox.com/,994.2859999984503,1286.2520000040531,0,2021007,,0,108,0.0,0.0
https://gmx.net/,10068.3939999789,10475.840999990702,1681273,1171775,,22,123,1.4348087303449895,0.5892901206008452
https://patch.com/,373.5590000003576,478.1799999922514,0,1133102,,0,70,0.0,0.0
https://w3school.com.cn/,2368.262999996543,2578.102999985218,20403,197385,,1,21,0.10336651721255415,0.09368284753980935
https://xero.com/,1075.024000003934,2384.021999999881,35808,3256555,,2,97,0.010995668735826664,0.010876078974280782
https://legit.ng/,1566.2700000107288,2273.6410000026226,20403,1602781,,1,304,0.012729749104837155,0.012569739475007146
https://faradars.org/,5433.093999996781,10811.151000007987,20403,2937003,,1,164,0.006946877480206864,0.0068989513107094525
https://jkforum.net/,1389.4560000002384,2525.0680000036955,202800,16692443,,5,156,0.01214921027437386,0.012003378702514075
https://ali213.net/,12477.191000014544,18317.327000007033,0,4586678,,0,144,0.0,0.0
https://canadiantire.ca/,310.7740000039339,304.6979999989271,0,2114,,0,2,0.0,0.0
https://weather.gov/,350.3060000091791,1224.3640000224113,0,939091,,0,56,0.0,0.0
https://fao.org/,896.7960000038147,1884.8680000007153,87481,9960325,,5,210,0.008782946339602372,0.008706477812171135
https://coolors.co/,712.4750000089407,748.272000014782,20403,2419205,,1,48,0.0084337623310137,0.008363228846601586
https://easyhindityping.com/,483.0789999961853,483.3509999960661,251686,1796219,,23,224,0.1401198851587696,0.1228992555807032
https://easyhits4u.com/,1038.3969999998808,1679.699999988079,349213,2549517,,5,64,0.13697221865945589,0.12047103386655536
https://espn.com.mx/,1116.261000007391,2066.252000004053,412269,4287529,,10,249,0.09615538460497877,0.08772057862912407
https://techsmith.com/,493.0020000040531,1436.9799999892712,77790,1943746,,4,120,0.04002066113576568,0.038480640463489146
https://worldofwarcraft.com/,491.6810000091791,1452.9539999961853,142012,4421578,,8,112,0.03211794522227133,0.031118483474632908
https://blackmagicdesign.com/,810.3809999972582,5460.095999985933,35322,4072230,,2,94,0.008673871564228936,0.008599282492345806
https://dnaindia.com/,1719.3519999980927,4183.45000000298,728001,3357187,,24,507,0.21684851037490613,0.17820501773724978
https://job592.com/,3837.9229999929667,5259.170000001788,0,382404,,0,21,0.0,0.0
https://akhbarona.com/,746.2469999939203,1343.8840000033379,777669,5183874,,43,395,0.150016956430654,0.13044760391730797
https://nhk.jp/,1743.4200000166893,4055.3270000070333,0,3434234,,0,80,0.0,0.0
https://juspay.in/,195.45800000429153,249.61900001764297,29511,1571099,,10,89,0.01878366671992026,0.018437345761928264
https://galatta.com/,957.9439999908209,7079.482000008225,5122738,11742079,,385,998,0.43627180501851504,0.3037529550424413
https://utexas.edu/,358.363999992609,1927.4949999898672,20403,2760262,,1,68,0.00739168962946271,0.007337453450883152
https://fanpage.it/,481.86500000953674,1714.959000006318,452259,1763580,,12,204,0.25644371108767394,0.20410282516013123
https://oldharper.xyz/,722.5980000048876,722.4270000010729,0,21534,,0,3,0.0,0.0
https://sushi.com/,276.29199999570847,410.15800000727177,0,2059993,,0,28,0.0,0.0
https://im.center/,414.4979999959469,494.1359999924898,0,701014,,0,14,0.0,0.0
https://ucsd.edu/,1170.0400000065565,1570.0189999938011,46740,6654952,,2,63,0.0070233414155353785,0.0069743581173232075
https://mangarockteam.com/,1274.7660000026226,1285.2710000127554,20403,544468,,1,50,0.03747327666639729,0.03611975123523778
https://aragontelevision.es/,1522.6200000047684,3366.5209999978542,270121,8489629,,18,173,0.03181776259009669,0.03083661063386512
https://clustrmaps.com/,886.6939999908209,970.7009999901056,20403,2488269,,1,81,0.008199676160415132,0.00813298829021889
https://tunisia-sat.com/,1262.218000009656,1305.4780000001192,0,920417,,0,53,0.0,0.0
https://rawpixel.com/,240.27000001072884,439.49000000953674,972,2212470,,1,72,0.00043932799088801204,0.00043913506656149113
https://dudasbecasmec.com/,2413.1290000081062,2857.5569999963045,268396,1429624,,8,112,0.18773887399763853,0.15806409818494482
https://boston.com/,412.7339999973774,899.2869999855757,601147,2775345,,28,340,0.21660262057509969,0.17803892323749027
https://msnbc.com/,2310.280000001192,3035.867999985814,473175,4477080,,16,337,0.10568830577072556,0.09558598496441092
https://china.com/,8862.559000000358,10799.341000005603,202889,7134220,,7,138,0.02843884825531032,0.02765244458001101
https://hometax.go.kr/,7850.383000001311,7850.1220000088215,1847,1710132,,3,102,0.001080033588050513,0.0010788683739695404
https://edraak.org/,1259.0909999907017,1588.6209999918938,235686,3682757,,5,85,0.06399716299500618,0.0601478699575316
https://dns.la/,13180.922000005841,25991.730000004172,0,846002,,0,58,0.0,0.0
https://mmybt.com/,4145.781000003219,11846.487000003457,4284,1611872,,4,137,0.002657779277759028,0.0026507342113013845
https://codeforces.com/,1332.5590000003576,1536.7920000106096,84672,640433,,2,99,0.13221055129888684,0.11677205370256721
https://wikiru.jp/,1922.537000015378,6681.282000005245,50204,4110981,,2,120,0.012212170282470292,0.012064832493628618
https://zeebiz.com/,2070.7580000013113,3638.7170000076294,429257,3794707,,22,373,0.11311993257977493,0.10162420891844721
https://aladtec.com/,610.733000010252,1443.0810000002384,46740,1827564,,2,61,0.025575027741846522,0.024937256709690638
https://roblox.com/,7890.510000005364,10994.454999998212,0,4041038,,0,216,0.0,0.0
https://gmx.net/,10889.153999984264,10972.635000005364,3658521,2361283,,59,260,1.5493784523074956,0.6077475279926058
https://patch.com/,24486.891999989748,24631.425999999046,0,2259667,,0,140,0.0,0.0
https://w3school.com.cn/,2976.9710000008345,3207.78900000453,40806,394811,,2,42,0.10335578289358706,0.09367403016870324
https://xero.com/,980.8690000027418,1878.1059999912977,71616,6511827,,4,194,0.010997835169761112,0.010878198535325664
https://legit.ng/,808.9750000089407,1366.651000007987,40806,2994867,,2,610,0.013625312910389677,0.013442159283954497
https://faradars.org/,6163.518999993801,13840.622000008821,40806,5909373,,2,327,0.006905301120778804,0.006857944945857931
https://jkforum.net/,1595.9699999839067,2432.6599999964237,497746,33533937,,12,312,0.01484305287506206,0.014625958992389533
https://ali213.net/,1914.4890000075102,2738.5160000026226,4455379,4675897,,135,289,0.9528394231096194,0.48792512678403327
https://canadiantire.ca/,324.6759999990463,319.0050000101328,0,4226,,0,4,0.0,0.0
https://weather.gov/,722.5609999746084,844.5459999889135,0,1879061,,0,112,0.0,0.0
https://fao.org/,1104.3480000048876,2253.059000015259,204942,19989924,,10,414,0.010252265091152922,0.010148222820592124
https://coolors.co/,715.2489999979734,793.9140000194311,40806,4835700,,2,96,0.008438488739996277,0.008367876508303281
https://easyhindityping.com/,514.3450000137091,588.6740000098944,662997,3077721,,55,525,0.215418161685221,0.1772378992482192
https://easyhits4u.com/,439.86099998652935,958.4279999881983,698272,5100953,,10,128,0.13689049869700817,0.12040781311295906
https://espn.com.mx/,1371.350999996066,2235.91400000453,824339,8619248,,21,499,0.09563931795442016,0.08729087792594065
https://techsmith.com/,273.3550000041723,1256.470000013709,154996,3887619,,8,240,0.03986913326640291,0.038340529582955585
https://worldofwarcraft.com/,478.0789999961853,1473.567000001669,283446,8849583,,16,225,0.03202930578762864,0.031035267708007935
https://blackmagicdesign.com/,789.6780000030994,926.4620000123978,70644,8144287,,4,188,0.008674055813602836,0.008599463586486606
https://dnaindia.com/,1549.6629999876022,3066.302000001073,2120516,6093762,,108,1012,0.3479814275647785,0.25815001634958057
https://job592.com/,5456.726999998093,7224.548999994993,0,764815,,0,42,0.0,0.0
https://akhbarona.com/,688.2970000058413,1086.932999998331,1628727,8486357,,111,783,0.19192298886318357,0.16101962178465348
https://nhk.jp/,1450.634000018239,1651.6480000019073,0,6786583,,0,160,0.0,0.0
https://juspay.in/,239.08500000834465,372.0350000113249,59019,3143305,,20,178,0.018776097133431213,0.01843005267424533
https://galatta.com/,1085.2600000053644,1956.1899999976158,8569109,17605679,,639,1799,0.48672414168178346,0.32738026378666374
https://utexas.edu/,361.8859999924898,1272.628999993205,40806,5520882,,2,136,0.007391210317481881,0.007336981146730992
https://fanpage.it/,594.2400000095367,4427.0960000008345,930769,3455683,,25,406,0.2693444392902937,0.2121917668311428
https://oldharper.xyz/,875.6449999809265,875.477999985218,0,43052,,0,6,0.0,0.0
https://sushi.com/,306.12600000202656,386.598999992013,0,4119957,,0,56,0.0,0.0
https://im.center/,1264.199999988079,1390.598999992013,0,1402068,,0,28,0.0,0.0
https://ucsd.edu/,1096.8589999973774,3909.61400000751,93919,13310100,,4,126,0.007056220464158797,0.007006779086183032
https://mangarockteam.com/,1238.152999997139,1796.6749999821186,40806,1105181,,2,100,0.036922458855155854,0.03560773377010385
https://aragontelevision.es/,1449.8140000104904,3068.6500000059605,1247647,16987766,,41,347,0.07344385365327025,0.06841890556578016
https://clustrmaps.com/,736.4749999940395,1050.1130000054836,72468,4944853,,4,162,0.014655238487372628,0.014443564603500554
https://tunisia-sat.com/,1459.5999999940395,1460.4099999964237,0,1824853,,0,100,0.0,0.0
https://rawpixel.com/,242.2039999961853,537.733000010252,1933,4598763,,2,144,0.0004203304236378348,0.00042015382020459515
https://dudasbecasmec.com/,2076.197999998927,2687.8680000007153,687837,2660118,,18,222,0.2585738677757904,0.20544989403979444
https://boston.com/,526.03900000453,986.0640000104904,915053,5665077,,38,606,0.16152525376089327,0.1390630580246895
https://msnbc.com/,952.0059999972582,1578.0160000026226,873568,30882313,,28,867,0.028287000394044318,0.0275088573357483
https://china.com/,7382.078999996185,9687.368000000715,406088,13965397,,14,275,0.02907815653217735,0.028256509330803325
https://hometax.go.kr/,28470.180000007153,28469.993000015616,1847,2965955,,3,149,0.0006227336557702325,0.0006223460999082822
https://edraak.org/,1327.915999993682,1812.9479999989271,427710,7361500,,9,169,0.058100930516878355,0.0549105750133839
https://dns.la/,13333.630999982357,20626.559999987483,0,1692143,,0,116,0.0,0.0
https://mmybt.com/,3579.6410000026226,8905.405000001192,8568,3112196,,8,275,0.002753039975631355,0.0027454815551576474
https://codeforces.com/,1919.265000000596,2319.4020000100136,84672,1363692,,2,197,0.06209026671711794,0.058460442264513614
https://wikiru.jp/,2193.0660000145435,7274.546000003815,70607,8251045,,3,239,0.008557340312651306,0.008484733560115226
https://zeebiz.com/,2081.5740000009537,3169.0659999996424,1044556,5981887,,53,731,0.1746198147841977,0.14866070926640976
https://aladtec.com/,610.8980000168085,890.6580000072718,93474,3655925,,4,123,0.025567811155863426,0.02493039551138729
https://roblox.com/,1014.1489999890327,1242.6799999922514,0,5936565,,0,324,0.0,0.0
https://gmx.net/,10200.153999984264,10743.050999999046,5339794,3588899,,81,386,1.4878641053983408,0.5980487849677438
https://patch.com/,457.11200000345707,580.8310000002384,0,3392642,,0,210,0.0,0.0
https://w3school.com.cn/,2381.7939999997616,2607.720000013709,61209,592239,,3,63,0.10335185626073258,0.09367080471590701
https://xero.com/,1189.796000033617,2596.3770000189543,87021,9768850,,5,292,0.008908008619233585,0.008829356634233544
https://legit.ng/,1671.5590000152588,2416.5980000048876,40816,4557861,,3,901,0.008955077831465243,0.008875596176900443
https://faradars.org/,8251.319999977946,15955.175999984145,40816,8741503,,3,490,0.004669219927053735,0.004647519635759075
https://jkforum.net/,1834.5799999982119,2658.16400000453,770762,48229380,,18,468,0.015981171642679214,0.015729791150401157
https://ali213.net/,484.1669999808073,3803.462999984622,8165260,5003614,,262,434,1.6318724825695987,0.620042381755646
https://canadiantire.ca/,234.84000001847744,229.18200001120567,0,6342,,0,6,0.0,0.0
https://weather.gov/,379.8420000076294,558.3650000095367,0,2818185,,0,168,0.0,0.0
https://fao.org/,981.576000019908,2340.013000011444,405785,29954519,,17,612,0.013546703921368258,0.01336564350607293
https://coolors.co/,699.2329999953508,750.5290000140667,40816,7252096,,3,144,0.005628165981255626,0.005596667010379393
https://easyhindityping.com/,414.902999997139,481.42000000178814,946338,4395090,,83,790,0.2153170924827478,0.17716947602775887
https://easyhits4u.com/,392.2550000101328,898.6539999842644,1047667,7652339,,15,192,0.13690807477295505,0.12042141120362446
https://espn.com.mx/,1136.8530000001192,2238.1129999905825,1236867,12872443,,32,747,0.09608642275596016,0.08766318126116728
https://techsmith.com/,268.0380000025034,1395.1280000060797,211839,5949744,,12,361,0.0356047251780917,0.03438061290418388
https://worldofwarcraft.com/,503.9230000078678,6126.307999998331,407634,13254782,,25,339,0.030753730993086117,0.029836157821574165
https://blackmagicdesign.com/,871.5049999952316,1084.7040000110865,85573,12216636,,6,282,0.0070046287701458895,0.006955905236205953
https://dnaindia.com/,1513.347000002861,2112.458999991417,2999765,8830721,,144,1404,0.3396964981681564,0.2535622796899468
https://job592.com/,3744.690000027418,5204.455000028014,0,1147105,,0,63,0.0,0.0
https://akhbarona.com/,890.4890000224113,1446.1430000066757,2604518,11861762,,170,1136,0.21957260649809024,0.1800406185971791
https://nhk.jp/,1654.5900000184774,2208.5329999923706,0,9723716,,0,234,0.0,0.0
https://juspay.in/,257.2630000114441,510.0570000112057,88533,4715767,,30,267,0.018773828308311247,0.018427866702745457
https://galatta.com/,1239.3289999961853,2136.25799998641,12590792,32274289,,920,2656,0.3901183384706012,0.2806367829805099
https://utexas.edu/,385.10199999809265,1252.998000010848,40816,8281508,,3,204,0.004928570980067881,0.0049043993000032204
https://fanpage.it/,775.5850000083447,2703.322000026703,1387444,5226843,,38,613,0.26544589152572595,0.2097647108448726
https://oldharper.xyz/,805.7380000054836,805.5259999781847,0,64567,,0,9,0.0,0.0
https://sushi.com/,294.29299998283386,384.632999971509,0,6179909,,0,84,0.0,0.0
https://im.center/,576.8619999885559,646.332000002265,0,2103820,,0,42,0.0,0.0
https://ucsd.edu/,1521.7100000083447,2404.3740000128746,120266,19965113,,6,189,0.006023807628837362,0.0059877386431194555
https://mangarockteam.com/,1294.07800000906,1298.5400000214577,40816,1653494,,3,150,0.0246846979789464,0.024090042554196105
https://aragontelevision.es/,2616.2750000059605,4250.520999997854,1526674,25437618,,59,521,0.06001638989940017,0.05661836031148157
https://clustrmaps.com/,787.5809999853373,978.4969999790192,72478,7431259,,5,243,0.00975312527796434,0.009658920615154823
https://tunisia-sat.com/,1339.6890000253916,1584.5590000152588,0,2724842,,0,143,0.0,0.0
https://rawpixel.com/,268.1469999998808,567.9529999941587,2890,6984996,,3,216,0.0004137439735112232,0.0004135728602326941
https://dudasbecasmec.com/,3086.3819999992847,3396.798999994993,935793,4085280,,26,333,0.2290645928798026,0.18637311188265934
https://boston.com/,447.7830000221729,936.7459999918938,1364126,7593388,,54,847,0.1796465556613201,0.15228845860581408
https://msnbc.com/,906.4979999959469,1440.147999972105,1261742,58254844,,40,1249,0.021659005730064268,0.02119983831061815
https://china.com/,6804.335000008345,8559.407000005245,608756,19817830,,21,412,0.030717591179256255,0.029802141189917884
https://hometax.go.kr/,11075.546000003815,11075.333999991417,3696,4676098,,6,251,0.000790402596352771,0.0007897783534916281
https://edraak.org/,1208.8539999723434,1628.0249999761581,619662,11024603,,15,251,0.056207194036828355,0.053216068167462695
https://dns.la/,10900.531999975443,18429.647999972105,0,2538263,,0,174,0.0,0.0
https://mmybt.com/,3492.304000020027,9650.007000029087,12852,4524555,,12,412,0.0028405003364971805,0.002832454747832848
https://codeforces.com/,1254.177000015974,1473.8740000128746,84672,2089198,,2,296,0.04052847073374568,0.038949891207845914
https://wikiru.jp/,1969.1100000143051,6764.98400002718,70617,12391269,,4,358,0.005698932046427206,0.005666638260051488
https://zeebiz.com/,2210.951000005007,17670.391000002623,1459811,8371015,,81,1235,0.17438876886494648,0.14849321918626165
https://aladtec.com/,616.2879999876022,1112.9529999792576,119821,5476688,,6,183,0.021878368824369766,0.021409953955224586
https://roblox.com/,875.6950000226498,1016.7520000040531,0,7798058,,0,431,0.0,0.0
https://gmx.net/,10792.966000020504,15983.005000025034,7043359,4838994,,104,515,1.4555419990188043,0.5927579327091191
https://patch.com/,368.37099999189377,468.44500002264977,0,4525629,,0,280,0.0,0.0
https://w3school.com.cn/,2593.6279999911785,2821.0759999752045,81612,789645,,4,84,0.1033527724483787,0.09367155730169169
https://xero.com/,1322.08599999547,6481.481000036001,102426,13026413,,6,391,0.007862947382368424,0.007801603782329877
https://legit.ng/,769.8709999918938,1559.8599999845028,40826,6120375,,4,1198,0.006670506300676021,0.006626305488166999
https://faradars.org/,8278.3219999969,11959.155999988317,40826,11502738,,4,653,0.0035492419283130678,0.0035366893621415364
https://jkforum.net/,1468.0320000052452,2357.2080000042915,954048,63037663,,23,624,0.015134571216575717,0.014908930939508713
https://ali213.net/,2989.543000012636,7437.668000012636,11864956,5622080,,394,579,2.1104210541294326,0.6785001186021462
https://canadiantire.ca/,295.8930000066757,290.1810000240803,0,8453,,0,8,0.0,0.0
https://weather.gov/,380.8100000023842,566.3280000090599,0,3757015,,0,224,0.0,0.0
https://fao.org/,829.1689999997616,5995.550000011921,526797,39953606,,25,806,0.013185217874952264,0.01301363032378902
https://coolors.co/,788.4880000054836,838.6780000030994,40826,9669311,,4,192,0.0042222243136041445,0.004204472089322736
https://easyhindityping.com/,1074.8329999744892,2447.83599999547,1258886,5908248,,107,986,0.21307264014645289,0.1756470578058119
https://easyhits4u.com/,453.8899999856949,1117.4099999666214,1396880,10203723,,20,256,0.1368990514540624,0.12041443018091387
https://espn.com.mx/,1246.07800000906,2370.57800000906,1650502,17274546,,43,1009,0.0955453185281975,0.08721256611872266
https://techsmith.com/,420.5119999945164,1623.9289999902248,268911,8012159,,16,483,0.03356286364262117,0.03247297752585113
https://worldofwarcraft.com/,454.33300000429153,1455.380000025034,559061,17632762,,34,450,0.03170580990091059,0.03073144456165828
https://blackmagicdesign.com/,878.4250000119209,1028.3080000281334,100502,16288485,,8,376,0.006170125705367934,0.006132288713146212
https://dnaindia.com/,1576.5629999935627,3359.9790000021458,4102955,11667096,,188,1831,0.3516689157267584,0.26017385739589555
https://job592.com/,4429.863000005484,5834.001999974251,0,1529389,,0,84,0.0,0.0
https://akhbarona.com/,733.6410000026226,1212.319000005722,2894909,15121570,,183,1460,0.19144235684522176,0.1606811741628317
https://nhk.jp/,1597.5659999847412,3274.0329999923706,0,13019638,,0,313,0.0,0.0
https://juspay.in/,280.91200000047684,469.80599999427795,118041,6287454,,40,356,0.018774053853912887,0.018428084012242614
https://galatta.com/,1057.0730000138283,1991.8839999735355,15829049,34775130,,1121,3253,0.45518302879097794,0.312801221416911
https://utexas.edu/,373.28799998760223,2200.354999989271,40826,11042131,,4,272,0.003697293574944909,0.0036836739509140026
https://fanpage.it/,55.160000026226044,1040.1890000104904,3172518,5384080,,110,763,0.5892405016270189,0.3707686162187355
https://oldharper.xyz/,855.2239999771118,855.0539999902248,0,86095,,0,12,0.0,0.0
https://sushi.com/,292.1050000190735,350.61500000953674,0,8239888,,0,112,0.0,0.0
https://im.center/,394.3080000281334,483.9190000295639,0,2804820,,0,56,0.0,0.0
https://ucsd.edu/,1143.9679999947548,4036.990999996662,147638,26620298,,8,252,0.005546068642807831,0.005515479415372182
https://mangarockteam.com/,1191.0370000004768,1247.822999984026,40826,2195734,,4,199,0.018593326878392373,0.01825392567156705
https://aragontelevision.es/,1549.7089999616146,2973.1069999933243,3641218,33887084,,83,695,0.10745149981037024,0.09702591926487908
https://clustrmaps.com/,708.7639999985695,971.1789999902248,72488,9919533,,6,324,0.007307602081670579,0.007254588436113174
https://tunisia-sat.com/,1470.152999997139,1897.4970000088215,0,3635742,,0,190,0.0,0.0
https://rawpixel.com/,279.3169999718666,371.3139999806881,2890,9279476,,3,285,0.00031143999941376,0.0003113430347392033
https://dudasbecasmec.com/,2621.561000019312,2910.526000022888,1378976,5307740,,37,443,0.2598047379864123,0.2062261953401341
https://boston.com/,394.47400000691414,2339.407000005245,1769478,10192518,,70,1014,0.17360558009316246,0.14792497840661376
https://msnbc.com/,779.8170000016689,1454.46099999547,1763601,85857417,,61,1879,0.020541044229178244,0.02012760226090959
https://china.com/,3244.86700001359,3620.7450000047684,6514449,19862804,,135,549,0.32797227420660247,0.24697223020153009
https://hometax.go.kr/,8864.226999998093,8863.958000004292,5543,6386053,,9,353,0.0008679852797964564,0.0008672325347221571
https://edraak.org/,1233.3310000002384,1734.0069999992847,797687,14700597,,20,334,0.05426221805821899,0.05146937557732198
https://dns.la/,11019.522000014782,20520.431999981403,0,3384239,,0,232,0.0,0.0
https://mmybt.com/,3688.7790000140667,9075.53900000453,16065,6231974,,15,549,0.002577834888271357,0.0025712067418273156
https://codeforces.com/,845.6810000240803,1114.011000007391,84672,2815586,,2,395,0.03007260300342451,0.029194644062700628
https://wikiru.jp/,2340.2549999952316,9275.437000006437,70627,16531397,,5,477,0.004272294712902969,0.004254119859120792
https://zeebiz.com/,1947.9769999682903,3594.8359999656677,2095007,9963282,,107,1543,0.2102727795921063,0.17373998914771407
https://aladtec.com/,625.0469999611378,1077.7989999949932,146162,7304208,,8,244,0.020010656870669618,0.019618086081630844
https://roblox.com/,1144.1839999854565,1380.5949999690056,0,9677127,,0,539,0.0,0.0
https://gmx.net/,11301.123999983072,11621.240000009537,8801805,6064880,,128,638,1.4512743863027793,0.5920489335719429
https://patch.com/,417.74399998784065,520.238999992609,0,5658759,,0,350,0.0,0.0
https://w3school.com.cn/,2048.9379999935627,2270.2419999837875,102015,987050,,5,105,0.10335342687807102,0.09367209487037045
https://xero.com/,1315.1480000019073,2688.223999977112,117831,16282078,,7,488,0.007236852691652748,0.00718485694036473
https://legit.ng/,1375.3260000050068,2554.3370000123978,165365,7553849,,6,1495,0.021891488696689596,0.02142251788847932
https://faradars.org/,7282.439999997616,13141.344999998808,40836,14276775,,5,817,0.0028603098388816804,0.0028521518010232293
https://jkforum.net/,1582.7519999742508,2293.736999988556,1135868,79991108,,28,780,0.014199928322032995,0.01400111351370967
https://ali213.net/,917.0749999880791,7198.055999994278,15785061,6019764,,526,722,2.622205953588878,0.723925140421902
https://canadiantire.ca/,224.6279999911785,219.17899999022484,0,10558,,0,10,0.0,0.0
https://weather.gov/,227.85600000619888,434.0979999899864,0,4695098,,0,280,0.0,0.0
https://fao.org/,696.5600000321865,1559.9189999997616,730165,49939942,,35,1008,0.014620861994593426,0.014410172846092471
https://coolors.co/,681.3730000257492,731.53900000453,40836,12086126,,5,240,0.003378750147069458,0.003367372636279391
https://easyhindityping.com/,403.00300002098083,457.10300001502037,1506428,7471769,,130,1191,0.20161597608277237,0.1677873630975128
https://easyhits4u.com/,364.0880000293255,1029.3770000040531,2189475,12976796,,25,320,0.1687223101912059,0.1443647551860309
https://espn.com.mx/,1192.522000014782,2264.907000005245,2062667,21634338,,54,1259,0.09534227485953117,0.08704336265279093
https://techsmith.com/,477.1259999871254,1498.4729999899864,325722,9957147,,20,603,0.0327123823721795,0.03167617908970736
https://worldofwarcraft.com/,418.0310000181198,1174.5430000126362,682972,22031126,,43,563,0.03100032199897545,0.030068198173662894
https://blackmagicdesign.com/,813.052000015974,833.6690000295639,115431,20360501,,10,470,0.005669359511340118,0.005637399069307322
https://dnaindia.com/,1426.3199999928474,2972.0209999978542,5301963,13783741,,252,2428,0.38465341158107946,0.27779761228613836
https://job592.com/,3933.7780000269413,5609.043000012636,0,1911786,,0,105,0.0,0.0
https://akhbarona.com/,696.2089999914169,1097.6079999804497,3900932,18606620,,251,1936,0.20965290848096,0.17331658280740617
https://nhk.jp/,1218.6570000052452,1625.2959999740124,0,16537787,,0,393,0.0,0.0
https://juspay.in/,223.6119999885559,268.11800000071526,147552,7859161,,50,445,0.018774523132940018,0.018428536154599273
https://galatta.com/,1130.5589999854565,1998.746000021696,18214174,37138429,,1293,3840,0.4904400775810953,0.3290572260892591
https://utexas.edu/,313.56900000572205,1143.6090000271797,40836,13805705,,5,340,0.0029579076186257783,0.002949184204199446
